timestamp,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1692514114522,71.067,-1.31505,-5.01,23.20095,-0.8052,0.217525,0.7786625
1692514114552,71.097,-2.1409502,-3.7480502,14.79195,-1.4988875,0.9282625,-1.958825
1692514114578,71.123,-1.6339501,-3.0180001,9.394051,-1.67695,1.11155,-3.020875
1692514114611,71.156,-0.46095002,-3.6670501,2.12505,-1.1891,1.019425,-4.9143877
1692514114636,71.181,-1.26195,-4.4710503,-0.97905004,-1.1983125,1.1474375,-5.9802876
1692514114668,71.213,-2.088,-6.111,-2.1780002,-1.2023,1.2849375,-6.8870997
1692514114698,71.243,-2.35395,-7.39095,-3.0319502,-1.470975,1.9003875,-9.75975
1692514114728,71.273,-3.015,-4.37295,-6.1470003,-1.44705,2.2559624,-10.940875
1692514114759,71.304,-4.1800504,-2.80305,-7.3050003,-0.49995,1.3616625,-10.055925
1692514114785,71.33,-5.7649503,-5.0290504,0.837,-0.9796875,1.5819374,-8.425725
1692514114812,71.357,-5.157,-3.6880503,12.10095,-3.751825,1.4356375,-4.9380374
1692514114839,71.384,-6.2580004,-1.062,12.54405,-3.88465,1.6198875,-4.0173373
1692514114868,71.413,-6.9589505,-2.058,21.145052,-2.7102625,1.760275,-2.5997124
1692514114898,71.443,-6.9090004,-6.4510503,33.924,0.9964625,0.3328875,-1.0899625
1692514114927,71.472,-3.3019502,-3.2340002,27.06705,2.7608626,-1.8822374,1.2722875
1692514114955,71.5,-0.99405,0.10005,17.949001,2.696375,-2.4707375,1.617275
1692514114987,71.532,0.0,1.38495,12.36495,1.84085,-2.282775,1.3748626
1692514115014,71.559,1.5780001,2.69895,5.8639503,1.4124,-1.413775,2.0420125
1692514115044,71.589,2.3719501,3.3430502,3.2040002,1.0539374,-0.79805,2.8549125
1692514115071,71.616,2.7150002,3.6660001,2.7589502,1.0539374,-0.79805,2.8549125
1692514115102,71.647,10.003051,4.12395,5.1550503,0.438075,-1.54935,6.127825
1692514115130,71.675,8.907001,3.8170502,8.865001,0.7492375,-2.518725,9.349037
1692514115164,71.709,5.1660004,2.3119502,10.002001,1.3003374,-3.0650125,11.293013
1692514115189,71.734,4.2439504,0.09,15.840001,2.4613874,-3.3625624,11.481937
1692514115218,71.763,2.45595,0.53295004,18.712952,2.4149125,-2.9832,9.595162
1692514115245,71.79,-3.07695,0.40905002,25.885952,1.8997,-2.343825,7.3434625
1692514115274,71.819,-2.7490501,-6.4669504,35.989952,1.1174625,-1.5580125,5.2944374
1692514115304,71.849,-0.23805001,-7.66905,22.831951,-0.587125,0.1892,0.789525
1692514115334,71.879,-1.07295,-4.18095,12.57495,-1.930225,1.3244,-2.761275
1692514115360,71.905,-3.3090003,-3.0730503,7.2619505,-2.2521124,1.446225,-3.9320874
1692514115387,71.932,-4.0609503,-3.0250502,2.08395,-2.3167374,1.447325,-5.0428123
1692514115419,71.964,-2.7820501,-4.6000504,-1.1580001,-2.0216625,1.8045499,-8.106725
1692514115442,71.987,-2.9640002,-6.4860005,-1.764,-1.8149999,2.2187,-9.896975
1692514115474,72.019,-4.0729504,-7.4890504,-1.6369501,-1.621125,3.0141375,-11.266888
1692514115501,72.046,-4.7980504,-5.7900004,-2.0989501,-1.8046875,3.361875,-10.873775
1692514115531,72.076,-5.1070504,-4.1929502,-4.19595,-2.71645,3.9873624,-8.42655
1692514115561,72.106,-5.24805,-6.34005,2.7210002,-3.2158499,4.158,-6.5943623
1692514115588,72.133,-5.1469502,-1.4449501,10.086,-3.8619626,4.3019624,-3.18175
1692514115622,72.167,-7.0219502,1.5810001,7.6729503,-3.5877874,3.9631624,-1.86395
1692514115655,72.2,-5.9830503,-4.7850003,25.968,-1.308175,2.0629125,0.29947498
1692514115680,72.225,-3.1009502,-7.839,29.898,0.077825,0.829125,1.290575
1692514115706,72.251,-1.7010001,-6.8910003,27.277052,1.184975,-0.4497625,1.9419125
1692514115739,72.284,-0.17295001,-3.3319502,21.091951,1.93545,-2.4968624,1.7950625
1692514115766,72.311,1.6830001,0.43005002,13.462951,1.726175,-2.9126625,1.4914625
1692514115795,72.34,2.5159502,4.1790004,6.23505,1.09395,-2.940575,1.6665
1692514115832,72.377,4.99095,5.4880505,3.55095,0.7577625,-2.86605,3.3109999
1692514115858,72.403,7.3030505,4.959,4.89195,0.752125,-2.3538625,4.8530626
1692514115886,72.431,9.08205,5.754,8.109,0.8575875,-2.1274,6.7612877
1692514115914,72.459,6.4080005,5.53095,6.4290004,1.6341875,-3.1744626,11.816062
1692514115941,72.486,4.22805,3.039,7.3669505,1.215225,-2.5625875,13.037337
1692514115967,72.512,2.98305,-1.65795,21.10395,0.0108624995,-1.27105,12.340762
1692514116009,72.554,-2.1409502,2.163,17.53305,-0.437525,0.154,5.7831125
1692514116044,72.589,-2.7109501,-5.7180004,34.77195,-0.833525,0.3260125,3.583525
1692514116079,72.624,-0.51105005,-5.85195,19.00995,-1.2348875,0.7995625,-0.0972125
