@ HyperIMU - ianovir
@ Date:Tue Aug 15 09:49:34 GMT+03:00 2023, Sampling Rate:100ms

bma4xy_accelerometer.x,bma4xy_accelerometer.y,bma4xy_accelerometer.z,oem_pseudo_gyro.x,oem_pseudo_gyro.y,oem_pseudo_gyro.z
-0.537,-1.5600001,11.56995,-0.570075,-0.052525,2.2319
-0.81195,-0.711,9.957001,-0.0171875,0.0556875,0.3345375
0.37605003,-0.52395004,10.864051,0.245025,0.11825,-0.3711125
0.13905,-0.624,11.047951,0.396,-0.014712499,-1.2969
0.051000003,-0.11895001,10.660951,0.1868625,-0.0275,-0.72545
-0.15705001,0.094950005,9.427951,0.168575,-0.0908875,-0.6483125
-0.11100001,0.17205001,8.86995,0.2319625,0.246675,-0.5330875
0.73005,-2.2690501,14.767951,0.1500125,0.10835,-0.375925
-0.88005006,-2.973,14.172001,-0.5520625,-0.2143625,1.47895
0.18705001,-3.7740002,13.9470005,-0.54821247,0.1423125,1.855425
-0.59895,-0.77805007,9.066,-0.463925,-0.15455,1.4023625
0.17295001,0.66,8.785951,0.26785,0.1601875,-0.11495
2.4390001,1.2780001,5.16195,1.012,-0.1423125,-3.0575874
0.26805001,0.73200005,7.5990005,0.818125,-1.0209374,-2.622125
0.675,1.27005,7.8169503,0.130075,-0.0061875,-1.0935374
1.24695,-0.531,9.712951,0.0917125,-0.0309375,-0.82005
0.75195,0.30795002,9.574051,-0.2319625,0.0466125,0.3634125
0.43095002,-0.141,9.16695,-0.0444125,0.1881,0.079475
0.34305,-0.27495003,9.66495,-0.1772375,0.2336125,0.490325
-0.21405001,-0.44505003,10.1959505,-0.045925,0.2305875,0.0438625
0.012,-0.49500003,9.625951,-0.1144,0.192225,0.560175
0.13905,-0.52605003,9.68595,-0.082775,0.0501875,0.4296875
-0.19005,-0.42600003,9.837001,-0.056649998,-0.00825,0.3003
-0.18795002,-0.68700004,9.81105,-0.0589875,0.060225,0.097075
-0.17805001,-0.56505,9.588,-0.0798875,0.0466125,0.355575
-0.16605,-0.54105,9.954,-0.0015125,0.05775,0.2046
-0.078,-0.57900006,9.898951,0.0240625,0.0308,0.07865
-0.078,-0.52905005,9.918,0.0191125,0.0103124995,-0.086625
0.177,-0.69405,10.110001,-0.0086624995,-0.0490875,0.1892
-0.034950003,-0.34395,9.76095,-0.007425,-0.0694375,0.0132
0.24000001,-0.57705003,9.93,0.0438625,-0.0468875,-0.1401125
-0.16605,-0.33705002,9.861,0.0097624995,-0.0746625,0.3091
