@ HyperIMU - ianovir
@ Date:Thu Aug 17 09:24:25 GMT+03:00 2023, Sampling Rate:100ms

bma4xy_accelerometer.x,bma4xy_accelerometer.y,bma4xy_accelerometer.z,oem_pseudo_gyro.x,oem_pseudo_gyro.y,oem_pseudo_gyro.z
-6.0469503,-4.5090003,29.865002,1.25675,-2.343275,-2.4281125
1.7260501,-4.9279504,13.05195,-0.7874625,1.7012875,1.4526875
-3.5410502,-4.41405,0.86295,-1.2485,0.1343375,3.59535
-0.78900003,-1.06005,8.84595,-2.6818,0.368225,5.79095
-1.31505,-5.256,23.626951,1.8800375,0.628925,0.2127125
1.338,2.91,2.4460502,1.61425,-0.1511125,-4.21025
4.6540504,2.52705,-0.615,1.105775,-1.0888625,-3.4804
1.9440001,-3.55905,27.612001,1.428075,-1.890625,-2.514325
-2.09805,-4.131,10.57695,-0.87229997,0.86817497,2.0263374
-2.97405,-4.54005,-0.43500003,-1.163525,0.6109125,3.9532626
-4.57305,0.23595001,13.176001,-3.578575,-0.122375,6.643175
-2.1030002,-3.21705,20.865002,1.53725,0.4090625,2.1643875
2.9230502,3.7669501,2.637,2.50305,-0.2454375,-5.6563373
5.9610004,1.3560001,4.0090504,2.293775,-1.539725,-5.968325
-1.4989501,-0.57405,27.72195,1.1517,-2.4514875,-1.6966125
0.16995001,-6.57,14.689051,-0.1632125,1.5423375,-0.012375
-3.7879503,-3.3390002,0.47595003,-1.4157,0.88783747,4.8118124
-6.42105,4.08495,12.802951,-3.168825,0.5938625,6.4992123
-0.04695,-3.10695,18.588001,2.305325,-0.023924999,0.818125
3.6480002,2.0050502,12.492001,1.2560625,-1.1061875,-4.9806623
3.4110003,2.4820502,6.4480505,1.1363,-1.6637499,-4.7865124
-1.3369501,-1.524,19.588951,0.378125,-0.42185,-1.057375
-4.4599504,-3.2719502,2.01195,-0.7392,1.1020625,2.499475
-2.538,-4.09305,-0.49500003,-1.663475,1.1133375,5.082275
-6.3180003,5.754,11.52,-3.0349,0.1557875,4.782525
0.86700004,-2.9320502,18.65295,2.9679375,-0.245025,-1.505075
6.6670504,-0.31605002,12.066001,1.538625,-1.006225,-5.6727
5.4030004,-0.45405003,17.125952,1.271875,-2.4902625,-4.2692375
-1.27695,-2.7190502,14.325001,-0.282975,0.095425,0.3867875
-2.18205,-4.21005,1.8880501,-0.812625,1.177,2.692525
-5.5609503,-1.536,-0.15495001,-1.92555,0.802725,4.9737873
-5.23605,-0.11505,11.362051,-2.9929626,0.6769125,6.1193
