accX_mean,accY_mean,accZ_mean,gyrZ_mean,accX_std,accY_std,accZ_std,gyrZ_std,accX_aad,accY_aad,accZ_aad,gyrZ_aad,accX_min,accY_min,accZ_min,gyrZ_min,accX_max,accY_max,accZ_max,gyrZ_max,accX_range,accY_range,accZ_range,gyrZ_range,accX_median,accY_median,accZ_median,gyrZ_median,accX_iqr,accY_iqr,accZ_iqr,gyrZ_iqr,accX_neg_count,accY_neg_count,accZ_neg_count,gyrZ_neg_count,accX_pos_count,accY_pos_count,accZ_pos_count,gyrZ_pos_count,accX_assymetry,accY_assymetry,accZ_assymetry,gyrZ_assymetry,accX_kurtosis,accY_kurtosis,accZ_kurtosis,gyrZ_kurtosis,activity
-0.06291290449999996,0.5378371215967741,10.058581825806451,0.006272883548387097,0.30260753615727,0.37313226451608134,2.9899654037361927,0.2205964109454814,0.21281567251612898,0.32517574322840787,2.342954139021852,0.17621165091571284,-0.7190250499999999,-0.19147501,6.36900015,-0.32505,0.63352504,1.2285001,16.683,0.46976875,1.3525500899999998,1.41997511,10.31399985,0.79481875,-0.08947500750000001,0.40995002999999997,9.399750000000001,-0.037675,0.24678751275,0.600112505,2.867737375000001,0.26241875,42,4,0,39,20,58,62,23,0.5223075301848412,0.2918646345546594,1.0914192749615865,0.6215295745253021,0.9183021453726661,-0.7971830369500004,0.09868884063841499,-0.40757725207797524,Squat
0.018930248548387096,0.33654558367741944,11.257706103225802,-0.1286390120967742,0.3328352405567918,0.5320421238382016,2.748018731076214,0.30819148707009525,0.2957306341883455,0.38131792891259103,2.300396303850155,0.24675573296045786,-0.49995,-0.84795003,7.4685004,-0.82115,0.63352504,1.2285001,16.683,0.313225,1.13347504,2.07645013,9.2144996,1.134375,-0.10852500500000001,0.40995002999999997,10.409250499999999,-0.012306249999999998,0.48255001999999997,0.45052501749999985,3.8186257500000007,0.370046875,38,12,0,34,24,50,62,28,0.4681253801229318,-0.7456815931503913,0.575800190474951,-0.871537402841914,-1.0731506518121907,0.37275338628275634,-0.7092063587590016,0.06655600160422637,Squat
-0.1237137108064516,0.4698350971451613,10.076861306451615,-0.1288796370967742,0.2946357889943592,0.6713118872465849,2.1939825035332743,0.29711195493668674,0.23618664001040582,0.4655842910806452,1.7876771740374615,0.2305123829344433,-0.49995,-0.84795003,7.1190001,-0.82115,0.542475045,2.0719499999999997,15.6035255,0.22488125,1.0424250449999999,2.91990003,8.484525399999999,1.04603125,-0.16395001,0.46173752,9.47325075,-0.03196875,0.4855500175,0.42090002499999996,2.7556125000000016,0.27941718750000005,46,12,0,35,16,50,62,27,0.8111672218792295,0.015565353307493743,0.6642487260377875,-1.0763745175888748,-0.6510531548573311,0.43799512405959584,-0.48851114383369953,0.315042053624341,Squat
-0.3386830740967743,0.664276227370968,9.689160766129035,0.023598991935483878,0.17334753705542896,0.7182440381320839,3.7495884109526987,0.28952049537237823,0.13241269772008324,0.5854733496077003,3.2512952133194593,0.23665137877211243,-0.60705002,-0.195000005,4.99845,-0.39139375,0.34402500199999997,2.1174749999999998,16.615949999999998,0.82603125,0.9510750219999999,2.3124750049999996,11.617499999999998,1.217425,-0.36255000000000004,0.42547502,8.523750249999999,-0.013234374999999998,0.26055000125000005,0.71964381125,5.91000065,0.42953281249999997,61,11,0,32,1,51,62,30,0.8454156386875382,0.8341063333506811,0.5490201124334995,0.6088643787620887,2.110709388720328,-0.5001862339045209,-1.0608724940476126,0.32423638588460246,Squat
-0.19909597020967748,0.5136181531451611,9.729364479032258,0.0562408264516129,0.39804880485909994,0.6033335211686336,3.567139286640191,0.3629344945623064,0.3200410862575442,0.41039754592872013,3.0105297292924034,0.28018250532778344,-0.60705002,-0.195000005,4.99845,-0.47306875,0.85852504,2.1174749999999998,16.615949999999998,0.82603125,1.46557506,2.3124750049999996,11.617499999999998,1.2991,-0.34800000000000003,0.490500005,8.977237875,0.040424999,0.4521375154999999,0.590475007125,4.467750825,0.5234453125,47,14,0,22,15,48,62,40,1.2008338846533362,1.3295694645914662,0.4789456369035714,0.48634363509212125,0.3918826678119802,1.5872096945693341,-0.8494227917448751,-0.33131304390308136,Squat
-0.017664919201612898,0.5149197765145164,10.338417861290322,-0.0323102814516129,0.362111853212168,0.48852088377144565,2.9487782679263046,0.2887413408391552,0.28384363695005194,0.3617924881970343,2.450633108220604,0.1999251420031217,-0.633000045,-0.161550005,4.7684999999999995,-0.47306875,0.85852504,1.6414501,15.212026,0.82603125,1.491525085,1.803000105,10.443526,1.2991,-0.006525,0.51405,10.97951325,-0.053006250000000005,0.40676251625,0.64209375,3.9367505124999997,0.20583749899999998,34,11,0,34,28,51,62,28,0.39066090925554064,0.8145202649085302,-0.10585009552539718,1.1367143458325457,-0.18561080909479655,0.2354154423118664,-0.793698791548203,1.9997653975552359,Squat
-0.0024883045725806346,0.9146238278532259,9.957737215322581,-0.07893608777419356,0.265882375824568,0.8284819064370053,3.1298010400334895,0.43285365659159136,0.19728282590920918,0.7523020860869927,2.4368132273413106,0.30380410297918836,-0.647025,-0.228525005,4.7684999999999995,-0.7011812500000001,0.432000025,2.2350000999999997,15.212026,0.96669375,1.079025025,2.4635251049999995,10.443526,1.667875,0.06176250425,0.9795000549999999,9.7665,-0.14485625000000002,0.2574375125,1.5874125992875,3.3204752499999977,0.34761718,25,13,0,47,37,49,62,15,-1.1762510476000212,0.003479427802496546,-0.02325848511461591,1.1519010698003016,0.8209616115749134,-1.5412651098517849,-0.794241040788453,0.8646715372718767,Squat
-0.056666127741935475,1.1770597353387096,9.302323083064515,0.024062500451612887,0.2162432296179766,0.7990963482619152,2.651181482627316,0.4988889959977772,0.17367425168626435,0.711333906596774,1.9465042233870968,0.41220725728407903,-0.647025,-0.228525005,4.7684999999999995,-0.7011812500000001,0.282000015,2.3235002,15.853501,0.96669375,0.9290250149999999,2.5520252049999996,11.085001,1.667875,-0.10398750325,1.21046255,9.3012005,-0.07703437499999999,0.29602501000000003,1.3274063075,2.6591628000000007,0.7199671875,38,5,0,35,24,57,62,27,-0.6153366808553655,-0.1344485245870724,0.697080975410608,0.5168377639654963,0.5454599904294781,-1.250520953901337,0.21100922991665527,-0.8747044475455499,Squat
-0.1409552462096774,0.5825395532096775,9.686151268548384,0.08544627106451612,0.2546364143792773,0.8026593240714505,3.6535207560693004,0.3756144752470125,0.15519798714516128,0.6185650726186263,3.240143031633715,0.30949901378251815,-0.99802502,-0.47100001,4.57852525,-0.44694374000000003,0.28500000999999997,2.3235002,15.853501,0.7524,1.2830250300000001,2.79450021,11.27497575,1.19934374,-0.141000005,0.35977502,8.617988100000002,0.064659374,0.176493752625,0.741506262,6.5796381375,0.44089375,51,14,0,26,11,48,62,36,-1.5444491441012533,0.9301149420136344,0.3367571868283124,0.2953087164929146,4.156646560479532,-0.028768994514995594,-1.3149900575520377,-0.9635102648044951,Squat
0.11785524891935481,0.4017483982903226,9.570520558870964,-0.014149193120967745,0.36722776283992264,0.46294627171816016,2.885292800079842,0.34230460324448936,0.2716564885827263,0.39025677187929236,2.036347562565037,0.2843112965413631,-0.99802502,-0.47100001,4.57852525,-0.44694374000000003,0.658500045,1.860525,15.4525505,0.7524,1.656525065,2.33152501,10.874025249999999,1.19934374,0.2349750075,0.61773752,9.79751275,-0.13997500000000002,0.32985001299999994,0.6350812670000001,2.34121895,0.4770390625,21,14,0,39,41,48,62,23,-1.249027602291551,-0.16447989693195442,0.2306696499238902,0.9378831111995448,2.0632355560722218,0.3061721514326008,-0.1573124179232046,-0.13817035527311106,Squat
0.1451504088548387,0.6228314703225806,9.637337099193546,-0.005226108919354836,0.2883423080098132,0.35816850243104303,2.025229252893308,0.24747280664394886,0.22523020226066595,0.24395338654006243,1.420743263709677,0.1927071799323621,-0.495525,0.15352500000000002,6.64395045,-0.353375,0.658500045,1.9645500500000002,14.775001,0.7524,1.154025045,1.81102505,8.13105055,1.105775,0.20298751,0.66825001,9.642262875,-0.051665625,0.25548750449999996,0.3858562537500001,1.8828565000000008,0.299320311,15,0,0,42,47,62,62,20,-0.23199100055327057,1.3977857828824687,0.7573136849668269,0.9849343683123214,-0.45364191100869844,3.769063372124597,0.5243588055098543,0.8091951260732722,Squat
-0.2998403370322581,0.5556459867741935,9.593493589516129,0.0035639116854838805,0.2984371641047235,0.5333049039593809,3.7325892579210085,0.2779270115107756,0.24237285015504687,0.388685284994797,3.270563758454735,0.18681370910483877,-0.9729750800000001,0.12600001,4.6204503,-0.7341125,0.25155001,1.9645500500000002,16.038001,0.35860000000000003,1.2245250900000002,1.83855004,11.417550700000001,1.0927125,-0.35073751,0.32651251000000003,8.158237625,0.0031968747500000006,0.4929187495,0.36585001875,6.401512725000001,0.23591562500000002,46,0,0,31,16,62,62,31,0.07253136676417737,1.7409634607664568,0.4477983401190094,-1.341455124517524,-0.61943978521772,1.8556184177152506,-1.154822955089699,1.6628830179385856,Squat
-0.4168657406774194,0.296646783966129,9.64214080080645,-0.07887288261290322,0.1967848685603248,0.5000177229295324,3.1794767549307417,0.24666447683271275,0.15602604074401666,0.30399522053361083,2.281021652575443,0.17389418207908422,-0.9729750800000001,-0.16950001,4.6204503,-0.7341125,-0.10147500649999999,1.9645500500000002,16.038001,0.35860000000000003,0.8715000735000001,2.1340500600000003,11.417550700000001,1.0927125,-0.3844875,0.25050001499999996,9.47876275,-0.00928125,0.25854378499999997,0.26265000075,2.361581312500002,0.2020734375,62,11,0,33,0,51,62,29,-0.7311847770221532,2.373522160586958,0.4668870464767797,-1.314898168302208,0.34439757296425677,5.328121704718884,-0.11464095629834192,1.7479570772479178,Squat
-0.18432218256451613,0.18416855953064518,10.104207328225806,-0.04210715692741935,0.19177875464995695,0.5655070625130753,2.425771617233109,0.183380257927352,0.13654601018574403,0.4172737209670656,1.8022224097034338,0.1482105837096774,-0.70605003,-0.47002501,7.1215503,-0.31872500000000004,0.266474995,1.5560251,16.110000499999998,0.34821875,0.9725250249999999,2.02605011,8.988450199999999,0.6669437500000001,-0.182025005,0.047475001,9.516525,-0.042934375000000004,0.17144999450000004,0.42157502300000005,2.1038256250000025,0.250525,54,27,0,36,8,35,62,26,-0.27040973635044274,1.3904277832949008,1.1742473526418182,0.5080061273191184,1.0042516974993623,0.8880028996289364,0.6673237492603508,-0.2724751305345001,Squat
-0.0316245997983871,0.25689920732258065,9.855945245161292,0.033861593072580645,0.32275552818456943,0.6277352855990427,3.281604959778291,0.380137202275199,0.21915442183376693,0.5290086609323621,2.7813414635796043,0.3139727358181582,-1.09402508,-0.47002501,5.42347525,-0.6722375,0.483000025,1.5560251,16.110000499999998,0.7693125000000001,1.577025105,2.02605011,10.686525249999999,1.44155,0.0295125005,0.018975005000000003,9.114263075,-0.023581249999999998,0.33288751775000003,0.8288062700000001,5.153381725000001,0.589978125,29,30,0,33,33,32,62,29,-1.67278124941583,0.8930605705918014,0.5709481057985325,0.14154594995330141,3.723420788923227,-0.54004232879478,-0.8923902979760636,-0.5013617986499197,Squat
0.0188999995,0.5439048567580645,8.875011703225809,0.005434576935483877,0.30891535091805433,0.5421642407998252,2.306384876847121,0.37001050410051983,0.16630162314516134,0.4631071438694069,1.6656752352757545,0.27974707629032264,-1.09402508,-0.30255002,5.42347525,-0.6722375,0.483000025,1.395975,15.894525999999999,0.7693125000000001,1.577025105,1.69852502,10.47105075,1.44155,0.042000002,0.5555250075,9.106238000000001,0.006187500000000002,0.1400250055,1.0187625825000002,2.1896626249999986,0.421540625,17,14,0,30,45,48,62,32,-2.3880150119696837,-0.014843438796277262,1.0178325608577792,0.27552018400519823,6.378925278958272,-1.3185391725282982,1.3770468318522795,-0.1472398909438657,Squat
0.15245565250806448,0.9162581073709676,10.515058503225804,-0.04481612870967742,0.16329155323980185,0.3367665637227178,2.5323953318271784,0.15273623218472987,0.13470656168678458,0.281539559012487,2.225774239334027,0.1235406018002081,-0.038475000499999995,0.12255000699999999,6.98752515,-0.40679374999999995,0.557025045,1.3960501,15.162976,0.13825625,0.5955000455,1.273500093,8.17545085,0.5450499999999999,0.11452500499999999,0.967500065,9.590550499999999,-0.028359375,0.23859375549999998,0.5305125625,3.8353878750000003,0.21759375,11,0,0,32,51,62,62,30,0.8261793802329737,-0.4857822337876057,0.4481274391754553,-0.8529236039202345,-0.49382617729820044,-0.5003725569526107,-1.041493498999962,-0.26929666796567187,Squat
0.1323387155,0.2796943747741935,10.277066652419354,-0.025099294193548387,0.33028472721946756,0.6908364133620502,2.890845378689901,0.17069328676043313,0.22635211429032256,0.6481259222934445,2.4722811414412083,0.13800357030176902,-0.8769750199999999,-0.6400500149999999,5.32005015,-0.41696875,0.557025045,1.3960501,15.162976,0.13825625,1.434000065,2.036100115,9.84292585,0.555225,0.18000000825,0.102300005,9.891975500000001,0.0111375,0.30052501350000005,1.29706882,4.409531199999998,0.2470015625,9,30,0,30,53,32,62,32,-1.6529103605455915,0.22499040600490885,0.10920700777075251,-1.0218771743389508,2.494945678103483,-1.607554829864978,-1.0933120330739323,-0.11856877161790225,Squat
-0.03621532509354839,-0.26687178646774184,8.452641970967742,0.0007185489677419402,0.30213669440664115,0.19664863068256716,1.429862843114883,0.20380981845958981,0.22035929498199794,0.14272250771696152,1.2143411831945892,0.16530225594172734,-0.8769750199999999,-0.6400500149999999,5.32005015,-0.41696875,0.554550005,0.2295,11.6970005,0.32140625,1.431525025,0.869550015,6.3769503499999995,0.738375,0.0060000005,-0.29002500999999997,8.60748775,0.07603750000000001,0.24652500162500002,0.153750015,2.2529630624999992,0.199306245,26,55,0,25,36,7,62,37,-0.9642583325999784,0.595470124130546,-0.2870451468345965,-0.7981735517951165,1.0934681704556297,0.5521489126906776,-0.6721199461755609,-0.5420008040977478,Squat
-0.06221008248548387,-0.2098742017096774,10.743512136290322,0.01894616973387097,0.1973545450785744,0.5212522636553957,2.421489511514227,0.17046005665831032,0.16571461130296566,0.3944459266909471,2.0810757962539017,0.14524971980697196,-0.39705002,-1.4445000000000001,7.42650025,-0.34216873999999997,0.38445000500000004,0.42997501,15.0589505,0.32140625,0.781500025,1.87447501,7.63245025,0.66357499,-0.013987500250000002,-0.1817625075,10.419225749999999,0.03090312475,0.339056266625,0.55798126875,3.58822475,0.263725,32,37,0,26,30,25,62,36,0.03182875554630337,-1.0754591224448529,0.36181961116373695,-0.23568452418362637,-0.7856413892609937,0.41484267567382105,-1.027559570375999,-0.9237200619120007,Squat
-0.018930239193548387,-0.1229250062419355,10.258337030645162,-0.005729535362903233,0.27802055646991947,0.7191714501898429,3.0799395274904375,0.23584515771399903,0.23093589274838705,0.626922604385536,2.5385985187304896,0.1961470399406868,-0.44647499999999996,-1.4445000000000001,4.9040251999999995,-0.28648125,0.59497502,0.827550055,15.0589505,0.5009812499999999,1.04145002,2.2720500550000002,10.1549253,0.7874625,-0.01777500015,0.17272500500000001,9.76575,-0.060018745000000005,0.3747187575,1.18858129875,3.975787437500001,0.367090625,32,27,0,34,30,35,62,28,0.5628840860969346,-0.5605589918189627,-0.18929560437897705,0.7472772836525111,-0.6418697313813282,-1.0183345691091563,-0.9001123018673551,-0.39432386077637904,Squat
-0.0678024199467742,0.0761346782096774,8.357130473387095,0.006689818419354831,0.2507085961305512,0.5195217836021863,1.7396716337602869,0.22977426249275185,0.19227035090244535,0.39186979011654544,1.4518458195109265,0.194476255930281,-0.44647499999999996,-1.410975,4.9040251999999995,-0.28648125,0.59497502,0.827550055,10.96597525,0.5009812499999999,1.04145002,2.238525055,6.06195005,0.7874625,-0.15776251,0.17572500749999997,8.577000250000001,-0.082328125,0.242850006175,0.501375025,2.3299872875,0.30930625,41,21,0,33,21,41,62,29,1.2313519380912388,-0.9468460430004622,-0.554862888145325,0.6760056447024455,0.8767327883797211,0.6104761680805231,-0.658106229253105,-0.3536825549016851,Squat
-0.1460794414435484,-0.18073791812903225,10.356248454032261,0.011691934870967742,0.17909840983138337,0.5536496183593868,2.822631376650642,0.1364758946212445,0.13480154007284081,0.4798473785057233,2.363965891259105,0.12094648604058275,-0.5074500200000001,-1.2120000499999999,4.29202525,-0.175243745,0.317550015,0.422025,15.238050999999999,0.24186249999999998,0.8250000350000001,1.63402505,10.946025749999999,0.417106245,-0.172050005,0.0682500055,10.169025000000001,0.01656875,0.21151875375,1.010212555,4.769681937499998,0.238493748,48,25,0,29,14,37,62,33,0.5592606241576555,-0.8413422256806025,0.27845869872391366,0.239548900509613,0.4566458658771744,-0.9419042247006044,-0.8933359633260154,-1.3129893443619358,Squat
-0.22907057105645165,-0.08062500964516131,10.147130285483874,0.01876209729032258,0.2623233532951131,0.6675265864622115,3.1392337543869298,0.2891081126457496,0.2030048704542144,0.5813129393485952,2.4332000393340274,0.21429603893236213,-0.702,-1.2120000499999999,4.29202525,-0.41270624999999994,0.317550015,0.8610000250000001,15.238050999999999,0.72538125,1.019550015,2.073000075,10.946025749999999,1.1380875,-0.237,0.1352625,9.945,-0.0180812495,0.304631265,1.1299875725000001,4.397044375,0.301537495,50,22,0,36,12,40,62,26,0.43295521544430426,-0.4550202864771469,-0.07338057830934609,0.9902066775153031,-0.31932737613051243,-1.170255854708597,-0.6937898156093576,0.72223238955559,Squat
-0.14736048426612902,0.0772233937233871,9.218007177419354,0.05198941532258064,0.3766248836858383,0.41108472349961317,2.497492241055774,0.2988240912554674,0.300213228091051,0.3397408824578044,1.9782925070239339,0.23623730476170657,-0.702,-0.656475025,4.29202525,-0.41270624999999994,0.932475025,0.8610000250000001,15.279001000000001,0.72538125,1.634475025,1.51747505,10.986975750000001,1.1380875,-0.24397501,-0.010500000525,9.6750005,-0.014093749999999999,0.520950006875,0.5003625225,2.7593810124999996,0.345675,43,32,0,34,19,30,62,28,0.8895916332776352,0.3316701187576161,0.09575378797807745,0.7021267452089826,0.1353037776887347,-0.7892829818322222,-0.2211910372927397,0.040749288250551796,Squat
0.03667016647580645,-0.4570826684701612,9.922539116935482,0.12099667338709678,0.3756304944485955,0.48565180218251114,3.4409448987594415,0.49461953140261494,0.3241280833298647,0.3937903541863164,3.047099039542144,0.33932417397294495,-0.5685,-1.479,5.0190002499999995,-0.77488125,0.932475025,0.48900001000000004,16.1655005,1.3124375000000001,1.500975025,1.9680000100000001,11.14650025,2.08731875,0.01571249725,-0.38073751,9.099262750000001,0.070021875,0.547237528125,0.64876874775,5.375456337499999,0.35172500000000007,30,56,0,27,32,6,62,35,0.20476878297508133,-0.6100594404448046,0.32048187847323384,0.7297442912977173,-0.9181283218166976,-0.3213036309907551,-1.1206772937441736,1.1862963593697167,Squat
-0.062130242258064516,-0.2709060525806452,9.629898748387093,-0.018925099806451594,0.2831075172640851,0.6188218226321938,2.91110185962203,0.5513876808054032,0.2191941798595213,0.5252543919562955,2.047383025754423,0.3840472643475546,-0.5685,-1.479,5.0190002499999995,-0.77488125,0.49597499999999994,0.546525,16.1655005,1.3124375000000001,1.0644749999999998,2.025525,11.14650025,2.08731875,-0.13346250250000002,-0.13170000250000002,9.549750125,-0.04255625,0.36408750375,0.92150625625,2.029350225000001,0.416178125,44,37,0,38,18,25,62,24,0.5778156762177803,-0.5084038120108774,0.6842051076607201,0.9314305689999909,-0.22453308434183095,-0.848699443303893,0.2742559244105176,0.7932279966824263,Squat
-0.22264476604838712,0.006408870529838708,9.989142740322581,-0.07467580596774197,0.1379789234852491,0.27757131329813156,2.022891213326784,0.2652327163260201,0.10190436251560876,0.22325299702047346,1.6096507881893862,0.20057028983350672,-0.6225000199999999,-0.468000025,6.87255015,-0.71101249,-0.08595,0.546525,14.047501,0.5253187500000001,0.53655002,1.014525025,7.17495085,1.2363312400000002,-0.17099999999999999,-0.00723750055,9.77928775,-0.01973125,0.13828127124999998,0.32473125849999995,3.2161120000000007,0.337253125,62,31,0,32,0,31,62,30,-1.6104962353842536,0.47847748409177826,0.33153737530055877,-0.9840215728046516,2.176669618191661,-0.5643668349554618,-0.8259243601137989,0.8502295848371104,Squat
