timestamp,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1692594606778,4.847,0.192,-1.4500501,7.293,-0.207075,0.09955,0.429825
1692594606803,4.872,-0.90300006,-1.48905,9.399,-0.199925,0.031625,0.4580125
1692594606833,4.902,-0.21195,-1.9390501,9.89505,-0.2105125,-0.0081124995,0.5619625
1692594606862,4.931,-0.26895002,-1.6800001,9.99705,-0.2028125,0.06215,0.579425
1692594606890,4.959,-1.713,-0.88305,9.418051,-0.1860375,0.2619375,0.5784625
1692594606918,4.987,-2.7610502,-0.39195,10.026,-0.1623875,0.3268375,0.555225
1692594606944,5.013,-2.9670002,-0.35205,9.957001,-0.0895125,0.42955,0.448525
1692594606977,5.046,-2.40405,0.08505,11.13,0.199375,0.86913747,-0.06435
1692594607008,5.077,-1.8180001,0.21705002,11.008051,0.36135,1.09175,-0.406725
1692594607037,5.106,-1.3219501,-0.016050002,10.761001,0.6601375,1.233925,-1.19955
1692594607066,5.135,-1.4280001,-0.36795002,11.641951,0.77165,1.128875,-1.529
1692594607094,5.163,-1.164,-0.85200006,13.144951,0.78429997,0.7183,-1.5195125
1692594607121,5.19,-0.09900001,-1.18005,12.56595,0.6763625,0.503525,-1.1796125
1692594607152,5.221,-0.54195005,-0.63900006,10.816051,0.3334375,0.13805,-0.21505
1692594607179,5.248,-0.95100003,-0.64605004,10.174951,0.1683,-0.0237875,0.2476375
1692594607212,5.281,-0.57600003,-0.75795,9.898951,-0.026675,-0.24035,0.80795
1692594607238,5.307,-0.279,-0.82800007,11.12205,-0.064625,-0.2550625,0.90433747
1692594607268,5.337,-0.45600003,-0.37800002,10.938001,-0.1205875,-0.2222,1.034825
1692594607298,5.367,0.14205001,-0.89505005,10.3279505,-0.1527625,-0.24475,1.1171875
1692594607325,5.394,0.30705002,-0.85395,10.464001,-0.176,-0.2849,1.1655875
1692594607355,5.424,0.41700003,-0.60795003,9.81105,-0.162525,-0.353375,1.0060875
1692594607384,5.453,-0.003,0.0019500001,9.63105,-0.1364,-0.3894,0.8273375
1692594607412,5.481,-0.81495005,0.16695,9.543,-0.0565125,-0.4233625,0.3730375
1692594607440,5.509,-0.68595004,0.19605,9.733951,0.0209,-0.3799125,0.0716375
1692594607470,5.539,0.15405001,-0.90195006,9.889951,0.19965,-0.1727,-0.498025
1692594607501,5.57,-0.81195,-0.273,10.31595,0.2435125,-0.07095,-0.648725
1692594607527,5.596,0.93405,-1.06005,8.535001,0.23925,-0.0127875,-0.6765
1692594607559,5.628,0.41205,-0.82605004,7.8460503,0.14973749,-0.0089375,-0.4857875
1692594607586,5.655,0.67800003,-1.2919501,10.191001,0.085525,-0.0600875,-0.31405
1692594607613,5.682,-0.85095006,-1.86195,12.09195,-0.115637496,-0.26785,0.2237125
1692594607641,5.71,-1.9060501,-0.29700002,10.062,-0.217525,-0.3586,0.496375
1692594607671,5.74,-1.83,-0.49005002,8.99205,-0.2624875,-0.2374625,0.64405
1692594607703,5.772,-0.89895004,-1.2760501,10.98795,-0.2129875,-0.0033,0.5163125
1692594607732,5.801,0.12705001,-1.74495,10.1320505,-0.1142625,0.42075,0.2454375
1692594607761,5.83,-0.11400001,-1.3260001,9.351001,-0.125675,0.4444,0.2495625
1692594607790,5.859,-0.19005,-1.146,9.267,-0.2655125,0.1617,0.5597625
1692594607819,5.888,-0.52500004,-0.84900004,8.84595,-0.3155625,0.000825,0.7470375
1692594607848,5.917,-0.18105,-0.80595005,9.7890005,-0.268125,-0.14575,0.8545625
1692594607876,5.945,-0.20505,-0.70305,11.035951,-0.1923625,-0.14465,0.74593747
1692594607907,5.976,0.012,-0.53595,9.21,-0.11165,-0.1219625,0.5841
1692594607936,6.005,-0.43395,-0.36405003,9.84405,0.0320375,-0.07535,0.24653749
1692594607964,6.033,-0.65505004,-0.49005002,9.580951,0.099825,-0.0512875,0.09955
1692594607994,6.063,-1.1329501,-0.531,8.86995,0.1926375,0.0094875,-0.1241625
1692594608029,6.098,-0.48195,-1.029,8.80095,0.1975875,0.0999625,-0.284075
1692594608058,6.127,-0.71895003,-1.0530001,9.114,0.167475,0.1511125,-0.3444375
1692594608088,6.157,-1.0210501,-1.20105,10.062,0.112475,0.1780625,-0.3674
1692594608117,6.186,-1.2600001,-1.7020501,9.19305,-0.038225,0.1601875,-0.212025
1692594608147,6.216,-1.6140001,-1.00995,8.941951,-0.098037496,0.160325,-0.0801625
1692594608176,6.245,-0.91800004,-1.3429501,10.774951,-0.14245,0.2385625,0.0174625
1692594608205,6.274,-1.4640001,-1.06005,9.909,-0.137225,0.2971375,-0.0174625
1692594608232,6.301,-1.77495,-0.69600004,10.042951,-0.12815,0.293975,-0.0254375
1692594608260,6.329,-1.9300501,-0.23205002,10.12695,-0.113025,0.252175,-0.0031625
1692594608290,6.359,-1.6309501,-0.648,12.042001,-0.005225,0.26235,-0.12375
1692594608316,6.385,-1.5780001,-0.66,11.785951,0.0705375,0.2838,-0.27719998
1692594608348,6.417,-1.6500001,-1.10595,11.781,0.18865,0.2553375,-0.489225
1692594608370,6.439,-1.7820001,-1.1179501,11.776051,0.18865,0.2553375,-0.489225
1692594608402,6.471,-1.2790501,-1.3450501,10.9480505,0.179025,0.1896125,-0.35585
1692594608433,6.502,-2.52195,-1.3399501,10.962001,0.0543125,0.1181125,-0.1296625
1692594608461,6.53,-1.7149501,-1.81605,11.161051,-0.014575,0.085525,-0.0284625
1692594608489,6.558,-0.38895002,-1.9699501,10.728001,-0.0785125,0.0902,0.0864875
1692594608520,6.589,-0.62295,-1.2760501,9.81795,-0.220825,0.128425,0.43147498
1692594608548,6.617,-1.0020001,-0.85200006,9.09,-0.3333,-0.09955,0.703725
1692594608576,6.645,-0.303,-1.005,9.078,-0.31955,-0.2234375,0.676225
1692594608608,6.677,-0.72900003,-1.065,8.614051,-0.180675,-0.287375,0.36135
1692594608636,6.705,-1.3770001,-1.041,8.53005,-0.10835,-0.269225,0.14025
1692594608671,6.74,-1.4440501,-1.25205,9.64095,-0.0578875,-0.23485,-0.0598125
1692594608695,6.764,-0.69000006,-1.5409501,9.01395,-0.0198,-0.077825,-0.2517625
1692594608723,6.792,-1.0330501,-1.4809501,8.70495,-0.0242,0.013062499,-0.25547498
1692594608754,6.823,-1.8780001,-1.2280501,8.938951,-0.0842875,0.0422125,-0.1892
1692594608783,6.852,-2.1000001,-0.95205003,8.743051,-0.11605,0.03025,-0.17105
1692594608812,6.881,-1.485,-0.62895006,8.6640005,-0.078925,0.190575,-0.330825
1692594608839,6.908,-1.26495,-0.44505003,9.588,-0.00385,0.3207875,-0.51301247
1692594608869,6.938,-1.11195,-0.22500001,10.43295,0.2033625,0.4213,-0.881375
1692594608896,6.965,-0.73800004,-0.024,9.373051,0.3155625,0.3774375,-1.0126874
1692594608927,6.996,-0.85605,0.20505,8.547,0.511775,0.2080375,-1.1834625
1692594608951,7.02,-0.88695,-0.093,8.83695,0.568975,0.1095875,-1.211375
1692594608984,7.053,-1.04205,-0.73005,9.80805,0.592075,0.0231,-1.1985875
1692594609011,7.08,-1.179,-0.55695003,8.226001,0.5303375,-0.0628375,-1.0588875
1692594609041,7.11,-1.4250001,-1.098,7.83795,0.43945,-0.067375,-0.9106625
1692594609068,7.137,-1.77495,-1.2420001,8.37195,0.186175,-0.017875,-0.48633748
1692594609099,7.168,-0.549,-0.96000004,6.6390004,0.050049998,0.029424999,-0.2536875
1692594609128,7.197,0.20895001,-0.39705002,6.8239503,-0.1824625,0.0242,0.1676125
1692594609157,7.226,0.44805002,-0.17895001,7.42395,-0.240625,-0.0757625,0.31239998
1692594609185,7.254,-0.05595,-0.54300004,9.535951,-0.2360875,-0.2171125,0.3887125
