timestamp,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1692440410046,3.113,0.01905,-0.25305,9.92805,0.029424999,-0.013062499,-0.0919875
1692440410074,3.141,0.02205,-0.24900001,9.90705,0.031075,-0.0086624995,-0.0647625
1692440410101,3.168,-0.09705,-0.201,9.768001,0.0199375,-0.004675,-0.0092124995
1692440410130,3.197,-0.01305,-0.24105,9.75105,0.010725,-0.004125,-0.0229625
1692440410159,3.226,-0.063,-0.25305,9.873,-0.0033,0.0037125,-0.100099996
1692440410184,3.251,-0.043950003,-0.21795002,9.816001,-0.0053625,0.0097624995,-0.12045
1692440410214,3.281,0.024,-0.18900001,9.77505,-0.00715,0.0127875,-0.1101375
1692440410241,3.308,-0.12105001,-0.22695,9.772051,-0.0077,0.0100375,-0.0295625
1692440410271,3.338,0.04095,-0.23700002,9.777,-0.0034375,0.0070125,0.0037125
1692440410298,3.365,0.024,-0.28500003,10.014001,0.0001375,0.0028875,-0.006875
1692440410326,3.393,-0.04695,-0.21795002,9.918,-0.000275,-0.000275,-0.050325
1692440410354,3.421,-0.043950003,-0.19800001,9.79395,-0.00275,-0.0045375,-0.098037496
1692440410382,3.449,0.003,-0.29700002,9.8230505,-0.004125,-0.0039875,-0.1508375
1692440410409,3.476,-0.039,-0.294,9.909,-0.0020625,0.0017875,-0.1467125
1692440410439,3.506,-0.07005,-0.32505003,9.993,-0.0075625,0.00715,-0.020624999
1692440410465,3.532,-0.003,-0.26295,9.68595,-0.015125,0.007975,0.058575
1692440410495,3.562,-0.01995,-0.31995,9.607051,-0.0248875,0.0132,0.095699996
1692440410523,3.59,-0.10395,-0.32805002,9.98595,-0.026124999,0.013475,0.088825
1692440410551,3.618,-0.079950005,-0.31095,9.934951,-0.0264,0.011825,0.088
1692440410577,3.644,-0.075,-0.28005,9.736951,-0.0276375,0.0163625,0.04895
1692440410607,3.674,-0.015000001,-0.26295,9.739051,-0.0273625,0.0209,0.013612499
1692440410633,3.7,0.04095,-0.26805001,9.769951,-0.02475,0.0218625,0.0089375
1692440410662,3.729,-0.018000001,-0.27,9.871051,-0.01375,0.01045,0.1225125
1692440410689,3.756,-0.039,-0.29205,9.889951,-0.0081124995,0.0015125,0.1901625
1692440410716,3.783,0.039,-0.25800002,9.684,-0.003575,-0.0064625,0.234575
1692440410745,3.812,-0.01305,-0.30795002,9.712951,0.0022,-0.014162499,0.22825
1692440410775,3.842,-0.14895001,-0.246,9.92595,0.00275,-0.0125124995,0.1780625
1692440410807,3.874,-0.109050006,-0.23400001,9.705001,0.0034375,-0.0044,0.0518375
1692440410838,3.905,-0.079950005,-0.201,9.780001,0.0067375,0.0177375,-0.0897875
1692440410871,3.938,-0.19305001,-0.27495003,10.05,0.0100375,0.026675,-0.1535875
1692440410899,3.966,-0.11100001,-0.33495003,9.772051,0.013475,0.035475,-0.2396625
1692440410934,4.001,-0.07305,-0.32805002,9.765,0.0100375,0.041249998,-0.26427498
1692440410968,4.035,-0.03705,-0.29700002,9.80595,-0.00275,0.040425,-0.241175
1692440410991,4.058,-0.078,-0.24900001,9.67395,-0.009075,0.03025,-0.194975
1692440411028,4.095,-0.087000005,-0.354,9.94995,-0.0165,0.0089375,-0.1161875
1692440411055,4.122,-0.11100001,-0.34005,9.9210005,-0.012925,0.0011,-0.0380875
