timestamp,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1692465930616,7.555,-1.0690501,-2.3430002,11.071951,0.110825,-0.0226875,-0.020624999
1692465930647,7.586,0.22305001,-3.588,14.725051,0.0345125,-0.0496375,0.2121625
1692465930676,7.615,0.79995006,-2.79795,12.814951,-0.2853125,0.0309375,0.705925
1692465930704,7.643,-1.5109501,-2.8600502,9.184051,-0.4989875,0.0537625,0.9986625
1692465930735,7.674,-2.73,-2.8890002,12.219001,-0.7445625,-0.055825,1.4174875
1692465930763,7.702,-0.82395005,-2.80995,12.22095,-0.75075,-0.0242,1.49655
1692465930791,7.73,0.18495001,-2.2810502,9.423,-0.71995,0.1021625,1.52955
1692465930822,7.761,0.40005,-1.5289501,7.14195,-0.6127,0.266475,1.425875
1692465930842,7.781,0.462,-1.2079501,7.1970005,-0.5416125,0.17765,1.261425
1692465930877,7.816,0.53205,-0.68205005,7.2760506,-0.4631,0.029424999,1.0465125
1692465930904,7.843,0.52005005,-0.273,5.47095,-0.2492875,-0.18535,0.463925
1692465930935,7.874,0.37395,-0.17400001,5.06895,0.030524999,-0.23155,-0.213125
1692465930964,7.903,0.37395,-0.26295,6.3229504,0.1463,-0.228525,-0.4467375
1692465930992,7.931,0.312,-0.72,8.3220005,0.2355375,-0.2151875,-0.60335
1692465931019,7.958,0.087000005,-1.3429501,10.57905,0.348975,-0.1695375,-0.7833375
1692465931046,7.985,0.08205,-1.7230501,11.57505,0.3623125,-0.1445125,-0.788975
1692465931073,8.012,0.058050003,-1.8259501,12.54705,0.2607,-0.0746625,-0.5751625
1692465931101,8.04,-0.20205002,-1.5700501,11.472,0.1678875,-0.0372625,-0.4046625
1692465931130,8.069,-0.504,-1.8550501,12.35805,0.084425,-0.0059125,-0.2589125
1692465931160,8.099,-0.29805002,-1.3470001,13.432051,-0.0009625,0.0715,-0.1351625
1692465931186,8.125,-0.80295,-2.0730002,11.986951,-0.006325,0.12155,-0.1310375
1692465931215,8.154,-1.7560501,-2.15895,13.317,0.02365,0.1887875,-0.12773749
1692465931246,8.185,-1.095,-2.05305,12.315001,0.01265,0.22495,-0.086075
1692465931276,8.215,-0.82395005,-1.845,9.883051,-0.02915,0.2902625,-0.0323125
1692465931304,8.243,0.01905,-2.35695,8.746051,-0.1120625,0.4068625,-0.0039875
1692465931333,8.272,0.22500001,-2.8860002,11.142,-0.1676125,0.29755,0.0625625
1692465931361,8.3,0.13395001,-2.73795,11.74005,-0.228525,0.1632125,0.1868625
1692465931389,8.328,-0.48000002,-1.7539501,8.740951,-0.3078625,0.0099,0.33825
1692465931419,8.358,-0.39405003,-1.08405,5.8759503,-0.379225,-0.183425,0.47685
1692465931444,8.383,0.012,-0.47400004,5.7180004,-0.3359125,-0.1755875,0.4285875
1692465931474,8.413,0.22800002,-0.28005,6.7249503,-0.176,-0.061875,0.220275
1692465931502,8.441,0.19395001,-0.09105001,6.603,-0.0592625,-0.0231,0.0328625
1692465931532,8.471,0.25905,-0.097950004,6.4450502,0.0881375,-0.0121,-0.219725
1692465931561,8.5,0.14895001,-0.21495001,8.559,0.36465,-0.0394625,-0.6875
1692465931592,8.531,0.15105,-1.00995,10.34895,0.4489375,-0.05995,-0.8141375
1692465931621,8.56,0.055050004,-1.2349501,10.440001,0.5091625,-0.089237496,-0.864875
1692465931651,8.59,-0.06795,-1.21605,10.998,0.3840375,-0.09075,-0.6512
1692465931676,8.615,0.109950006,-1.21305,11.008051,0.2765125,-0.0793375,-0.4978875
1692465931709,8.648,0.29205,-1.90005,11.304001,0.184525,-0.0598125,-0.3691875
1692465931737,8.676,0.18195,-1.02195,13.159051,0.0598125,-0.0526625,-0.119625
1692465931767,8.706,-1.07295,-2.4390001,10.146001,0.0075625,-0.0818125,0.050325
1692465931796,8.735,-0.40095,-4.10505,14.277,-0.066275,-0.0771375,0.3311
